expand,id,self,key,fields,changelog
"operations,versionedRepresentations,editmeta,changelog,renderedFields",24386,https://jira.catrob.at/rest/api/2/issue/24386,PAINTROID-164,"{'issuetype': {'self': 'https://jira.catrob.at/rest/api/2/issuetype/4', 'id': '4', 'description': 'Created by Jira Software - do not edit or delete. Issue type for a user story.', 'iconUrl': 'https://jira.catrob.at/secure/viewavatar?size=xsmall&avatarId=11115&avatarType=issuetype', 'name': 'Story', 'subtask': False, 'avatarId': 11115}, 'timespent': None, 'project': {'self': 'https://jira.catrob.at/rest/api/2/project/12001', 'id': '12001', 'key': 'PAINTROID', 'name': 'Paintroid', 'avatarUrls': {'48x48': 'https://jira.catrob.at/secure/projectavatar?pid=12001&avatarId=14206', '24x24': 'https://jira.catrob.at/secure/projectavatar?size=small&pid=12001&avatarId=14206', '16x16': 'https://jira.catrob.at/secure/projectavatar?size=xsmall&pid=12001&avatarId=14206', '32x32': 'https://jira.catrob.at/secure/projectavatar?size=medium&pid=12001&avatarId=14206'}, 'projectCategory': {'self': 'https://jira.catrob.at/rest/api/2/projectCategory/10001', 'id': '10001', 'description': 'Every project developed by the Catrobat Core Team', 'name': 'Catrobat'}}, 'fixVersions': [], 'aggregatetimespent': None, 'resolution': None, 'customfield_10500': None, 'customfield_10900': '0|101lko:', 'resolutiondate': None, 'workratio': -1, 'lastViewed': None, 'watches': {'self': 'https://jira.catrob.at/rest/api/2/issue/PAINTROID-164/watchers', 'watchCount': 1, 'isWatching': False}, 'created': '2020-04-30T14:26:15.000+0200', 'customfield_14102': None, 'customfield_14300': None, 'customfield_10100': None, 'customfield_14104': None, 'labels': [], 'customfield_14105': None, 'customfield_12714': None, 'customfield_12716': None, 'timeestimate': None, 'aggregatetimeoriginalestimate': None, 'customfield_12715': None, 'customfield_12717': None, 'issuelinks': [], 'assignee': None, 'updated': '2020-05-10T16:52:57.000+0200', 'status': {'self': 'https://jira.catrob.at/rest/api/2/status/10007', 'description': 'This tickets are ready for development. They must contain detailed description, effort estimation and priority. No further analysis should be necessary.', 'iconUrl': 'https://jira.catrob.at/images/icons/statuses/inprogress.png', 'name': 'Ready For Development', 'id': '10007', 'statusCategory': {'self': 'https://jira.catrob.at/rest/api/2/statuscategory/2', 'id': 2, 'key': 'new', 'colorName': 'blue-gray', 'name': 'To Do'}}, 'components': [], 'timeoriginalestimate': None, 'description': 'When scaling the image size, after touching the Anwenden Button\r\nthe tools window does not close.\r\nThere is no immediate feedback to the user. Suggestion: touching Anwenden closes the tools window and \r\nreturns to main window.', 'customfield_10008': 2.0, 'aggregatetimeestimate': None, 'summary': 'Close transform tool options after clicking apply', 'creator': {'self': 'https://jira.catrob.at/rest/api/2/user?username=ThomasSchwengler', 'name': 'ThomasSchwengler', 'key': 'thomasschwengler', 'avatarUrls': {'48x48': 'https://jira.catrob.at/secure/useravatar?ownerId=thomasschwengler&avatarId=13802', '24x24': 'https://jira.catrob.at/secure/useravatar?size=small&ownerId=thomasschwengler&avatarId=13802', '16x16': 'https://jira.catrob.at/secure/useravatar?size=xsmall&ownerId=thomasschwengler&avatarId=13802', '32x32': 'https://jira.catrob.at/secure/useravatar?size=medium&ownerId=thomasschwengler&avatarId=13802'}, 'displayName': 'Thomas Schwengler', 'active': True, 'timeZone': 'Europe/Vienna'}, 'subtasks': [], 'customfield_14003': None, 'customfield_14201': None, 'reporter': {'self': 'https://jira.catrob.at/rest/api/2/user?username=ThomasSchwengler', 'name': 'ThomasSchwengler', 'key': 'thomasschwengler', 'avatarUrls': {'48x48': 'https://jira.catrob.at/secure/useravatar?ownerId=thomasschwengler&avatarId=13802', '24x24': 'https://jira.catrob.at/secure/useravatar?size=small&ownerId=thomasschwengler&avatarId=13802', '16x16': 'https://jira.catrob.at/secure/useravatar?size=xsmall&ownerId=thomasschwengler&avatarId=13802', '32x32': 'https://jira.catrob.at/secure/useravatar?size=medium&ownerId=thomasschwengler&avatarId=13802'}, 'displayName': 'Thomas Schwengler', 'active': True, 'timeZone': 'Europe/Vienna'}, 'customfield_14002': None, 'customfield_10000': None, 'customfield_14200': '{}', 'aggregateprogress': {'progress': 0, 'total': 0}, 'customfield_10001': None, 'customfield_10002': '9223372036854775807', 'progress': {'progress': 0, 'total': 0}, 'votes': {'self': 'https://jira.catrob.at/rest/api/2/issue/PAINTROID-164/votes', 'votes': 0, 'hasVoted': False}}","{'startAt': 0, 'maxResults': 2, 'total': 2, 'histories': [{'id': '94489', 'author': {'self': 'https://jira.catrob.at/rest/api/2/user?username=ThomasSchwengler', 'name': 'ThomasSchwengler', 'key': 'thomasschwengler', 'avatarUrls': {'48x48': 'https://jira.catrob.at/secure/useravatar?ownerId=thomasschwengler&avatarId=13802', '24x24': 'https://jira.catrob.at/secure/useravatar?size=small&ownerId=thomasschwengler&avatarId=13802', '16x16': 'https://jira.catrob.at/secure/useravatar?size=xsmall&ownerId=thomasschwengler&avatarId=13802', '32x32': 'https://jira.catrob.at/secure/useravatar?size=medium&ownerId=thomasschwengler&avatarId=13802'}, 'displayName': 'Thomas Schwengler', 'active': True, 'timeZone': 'Europe/Vienna'}, 'created': '2020-04-30T14:27:32.878+0200', 'items': [{'field': 'status', 'fieldtype': 'jira', 'from': '10002', 'fromString': 'Issues Pool', 'to': '10006', 'toString': 'Backlog'}]}, {'id': '94927', 'author': {'self': 'https://jira.catrob.at/rest/api/2/user?username=WolfgangSlany', 'name': 'WolfgangSlany', 'key': 'wslany', 'avatarUrls': {'48x48': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=48', '24x24': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=24', '16x16': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=16', '32x32': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=32'}, 'displayName': 'Wolfgang Slany', 'active': True, 'timeZone': 'Europe/Vienna'}, 'created': '2020-05-10T16:52:57.884+0200', 'items': [{'field': 'status', 'fieldtype': 'jira', 'from': '10006', 'fromString': 'Backlog', 'to': '10007', 'toString': 'Ready For Development'}]}]}"
"operations,versionedRepresentations,editmeta,changelog,renderedFields",24385,https://jira.catrob.at/rest/api/2/issue/24385,PAINTROID-163,"{'issuetype': {'self': 'https://jira.catrob.at/rest/api/2/issuetype/4', 'id': '4', 'description': 'Created by Jira Software - do not edit or delete. Issue type for a user story.', 'iconUrl': 'https://jira.catrob.at/secure/viewavatar?size=xsmall&avatarId=11115&avatarType=issuetype', 'name': 'Story', 'subtask': False, 'avatarId': 11115}, 'timespent': None, 'project': {'self': 'https://jira.catrob.at/rest/api/2/project/12001', 'id': '12001', 'key': 'PAINTROID', 'name': 'Paintroid', 'avatarUrls': {'48x48': 'https://jira.catrob.at/secure/projectavatar?pid=12001&avatarId=14206', '24x24': 'https://jira.catrob.at/secure/projectavatar?size=small&pid=12001&avatarId=14206', '16x16': 'https://jira.catrob.at/secure/projectavatar?size=xsmall&pid=12001&avatarId=14206', '32x32': 'https://jira.catrob.at/secure/projectavatar?size=medium&pid=12001&avatarId=14206'}, 'projectCategory': {'self': 'https://jira.catrob.at/rest/api/2/projectCategory/10001', 'id': '10001', 'description': 'Every project developed by the Catrobat Core Team', 'name': 'Catrobat'}}, 'fixVersions': [], 'aggregatetimespent': None, 'resolution': None, 'customfield_10500': None, 'customfield_10900': '0|101lkg:', 'resolutiondate': None, 'workratio': -1, 'lastViewed': None, 'watches': {'self': 'https://jira.catrob.at/rest/api/2/issue/PAINTROID-163/watchers', 'watchCount': 1, 'isWatching': False}, 'created': '2020-04-30T14:24:34.000+0200', 'customfield_14102': None, 'customfield_14300': None, 'customfield_10100': None, 'customfield_14104': None, 'labels': [], 'customfield_14105': None, 'customfield_12714': None, 'customfield_12716': None, 'timeestimate': None, 'aggregatetimeoriginalestimate': None, 'customfield_12715': None, 'customfield_12717': None, 'issuelinks': [{'id': '15921', 'self': 'https://jira.catrob.at/rest/api/2/issueLink/15921', 'type': {'id': '10003', 'name': 'Relates', 'inward': 'relates to', 'outward': 'relates to', 'self': 'https://jira.catrob.at/rest/api/2/issueLinkType/10003'}, 'outwardIssue': {'id': '24382', 'key': 'PAINTROID-160', 'self': 'https://jira.catrob.at/rest/api/2/issue/24382', 'fields': {'summary': 'Save/load in .pocketpaint format (1)', 'status': {'self': 'https://jira.catrob.at/rest/api/2/status/10006', 'description': 'The issue is open and ready for the assignee to start work on it.', 'iconUrl': 'https://jira.catrob.at/images/icons/statuses/open.png', 'name': 'Backlog', 'id': '10006', 'statusCategory': {'self': 'https://jira.catrob.at/rest/api/2/statuscategory/2', 'id': 2, 'key': 'new', 'colorName': 'blue-gray', 'name': 'To Do'}}, 'issuetype': {'self': 'https://jira.catrob.at/rest/api/2/issuetype/4', 'id': '4', 'description': 'Created by Jira Software - do not edit or delete. Issue type for a user story.', 'iconUrl': 'https://jira.catrob.at/secure/viewavatar?size=xsmall&avatarId=11115&avatarType=issuetype', 'name': 'Story', 'subtask': False, 'avatarId': 11115}}}}, {'id': '15922', 'self': 'https://jira.catrob.at/rest/api/2/issueLink/15922', 'type': {'id': '10003', 'name': 'Relates', 'inward': 'relates to', 'outward': 'relates to', 'self': 'https://jira.catrob.at/rest/api/2/issueLinkType/10003'}, 'outwardIssue': {'id': '24383', 'key': 'PAINTROID-161', 'self': 'https://jira.catrob.at/rest/api/2/issue/24383', 'fields': {'summary': 'Save/load in .pocketpaint format (2)', 'status': {'self': 'https://jira.catrob.at/rest/api/2/status/10006', 'description': 'The issue is open and ready for the assignee to start work on it.', 'iconUrl': 'https://jira.catrob.at/images/icons/statuses/open.png', 'name': 'Backlog', 'id': '10006', 'statusCategory': {'self': 'https://jira.catrob.at/rest/api/2/statuscategory/2', 'id': 2, 'key': 'new', 'colorName': 'blue-gray', 'name': 'To Do'}}, 'issuetype': {'self': 'https://jira.catrob.at/rest/api/2/issuetype/4', 'id': '4', 'description': 'Created by Jira Software - do not edit or delete. Issue type for a user story.', 'iconUrl': 'https://jira.catrob.at/secure/viewavatar?size=xsmall&avatarId=11115&avatarType=issuetype', 'name': 'Story', 'subtask': False, 'avatarId': 11115}}}}], 'assignee': None, 'updated': '2020-05-10T17:03:03.000+0200', 'status': {'self': 'https://jira.catrob.at/rest/api/2/status/10006', 'description': 'The issue is open and ready for the assignee to start work on it.', 'iconUrl': 'https://jira.catrob.at/images/icons/statuses/open.png', 'name': 'Backlog', 'id': '10006', 'statusCategory': {'self': 'https://jira.catrob.at/rest/api/2/statuscategory/2', 'id': 2, 'key': 'new', 'colorName': 'blue-gray', 'name': 'To Do'}}, 'components': [], 'timeoriginalestimate': None, 'description': 'Save image in internal format (including layers, undo information) at regular intervals, whenever the phone is idle in between user actions. \r\n\r\nWhen the user saves the image and then exits the app in the normal way (i.e., without any additional edits), Paintroid can delete this temporary image data.\r\n\r\nBackground: \r\n* This is a two-star feedback of a user on Google Play: ""Айтуар Мұхарам Mar 15, 2020 at 12:50 PM Auto-translated from Russian - The application is good. BUT WHEN I DRAWED THE WHOLE 2 HOURS AT THE LAST MOMENT, THE APPLICATION JUST TURNED OFF AND THE FIGURE HAS NOT BEEN SAVED. And I tried so hard. It was a shame. He just laid. And I deleted it ."" \r\n* There were other similar reviews also, e.g., ""Spyro The Dragon Mar 8, 2020 at 12:50 AM Auto-translated from Spanish - It is a very good app in general, even without pocket code, but, constantly crashing me for no reason, it is very annoying since sometimes I lose progress in what I was doing or even lose what I was doing completely"". \r\n* And here\'s another one: ""Jacob Howie Jan 25, 2020 at 6:19 PM ... if you go off the app (not close it, just visit Google for instance) it will delete your current project."" \r\n\r\nThis is also a simple solution for similar such cases, e.g., for Huawei phones with an aggressive battery saving mode as its default.\r\n\r\nIf we keep two such temporary copies, and only delete the previous one once the current one has been safely saved on persistent memory, there\'s no danger that data is lost while overwriting of the saved copy. If the saved copy is corrupted after restart, just use the earlier one. Only a single image data needs to be remembered in this way most of the time (besides when a new one is stored, for a short time, i.e., until the new one is safely stored). Once the app is restarted without being called with an image already selected, Paintroid could first check whether such temporary image data is present and is recent (within the last 60 minutes, e.g., maybe after a phone call), and if so, restore it, so that the user can continue from that place. It is also possible to ask the user in a small dialog whether he/she wants to resume, e.g., if the time is more than a minute ago. For below one minute, it should resume without asking --- there\'s always the option to delete the canvas anyway. It is OK if only the very last actions are lost, which might be unavoidable, but at least most of the work will have been saved and remembered. ', 'customfield_10008': 5.0, 'aggregatetimeestimate': None, 'summary': 'Save temporary copies automatically', 'creator': {'self': 'https://jira.catrob.at/rest/api/2/user?username=ThomasSchwengler', 'name': 'ThomasSchwengler', 'key': 'thomasschwengler', 'avatarUrls': {'48x48': 'https://jira.catrob.at/secure/useravatar?ownerId=thomasschwengler&avatarId=13802', '24x24': 'https://jira.catrob.at/secure/useravatar?size=small&ownerId=thomasschwengler&avatarId=13802', '16x16': 'https://jira.catrob.at/secure/useravatar?size=xsmall&ownerId=thomasschwengler&avatarId=13802', '32x32': 'https://jira.catrob.at/secure/useravatar?size=medium&ownerId=thomasschwengler&avatarId=13802'}, 'displayName': 'Thomas Schwengler', 'active': True, 'timeZone': 'Europe/Vienna'}, 'subtasks': [], 'customfield_14003': None, 'customfield_14201': None, 'reporter': {'self': 'https://jira.catrob.at/rest/api/2/user?username=ThomasSchwengler', 'name': 'ThomasSchwengler', 'key': 'thomasschwengler', 'avatarUrls': {'48x48': 'https://jira.catrob.at/secure/useravatar?ownerId=thomasschwengler&avatarId=13802', '24x24': 'https://jira.catrob.at/secure/useravatar?size=small&ownerId=thomasschwengler&avatarId=13802', '16x16': 'https://jira.catrob.at/secure/useravatar?size=xsmall&ownerId=thomasschwengler&avatarId=13802', '32x32': 'https://jira.catrob.at/secure/useravatar?size=medium&ownerId=thomasschwengler&avatarId=13802'}, 'displayName': 'Thomas Schwengler', 'active': True, 'timeZone': 'Europe/Vienna'}, 'customfield_14002': None, 'customfield_10000': None, 'customfield_14200': '{}', 'aggregateprogress': {'progress': 0, 'total': 0}, 'customfield_10001': None, 'customfield_10002': '9223372036854775807', 'progress': {'progress': 0, 'total': 0}, 'votes': {'self': 'https://jira.catrob.at/rest/api/2/issue/PAINTROID-163/votes', 'votes': 0, 'hasVoted': False}}","{'startAt': 0, 'maxResults': 5, 'total': 5, 'histories': [{'id': '94487', 'author': {'self': 'https://jira.catrob.at/rest/api/2/user?username=ThomasSchwengler', 'name': 'ThomasSchwengler', 'key': 'thomasschwengler', 'avatarUrls': {'48x48': 'https://jira.catrob.at/secure/useravatar?ownerId=thomasschwengler&avatarId=13802', '24x24': 'https://jira.catrob.at/secure/useravatar?size=small&ownerId=thomasschwengler&avatarId=13802', '16x16': 'https://jira.catrob.at/secure/useravatar?size=xsmall&ownerId=thomasschwengler&avatarId=13802', '32x32': 'https://jira.catrob.at/secure/useravatar?size=medium&ownerId=thomasschwengler&avatarId=13802'}, 'displayName': 'Thomas Schwengler', 'active': True, 'timeZone': 'Europe/Vienna'}, 'created': '2020-04-30T14:26:41.174+0200', 'items': [{'field': 'Story Points', 'fieldtype': 'custom', 'from': None, 'fromString': None, 'to': None, 'toString': '5'}]}, {'id': '94488', 'author': {'self': 'https://jira.catrob.at/rest/api/2/user?username=ThomasSchwengler', 'name': 'ThomasSchwengler', 'key': 'thomasschwengler', 'avatarUrls': {'48x48': 'https://jira.catrob.at/secure/useravatar?ownerId=thomasschwengler&avatarId=13802', '24x24': 'https://jira.catrob.at/secure/useravatar?size=small&ownerId=thomasschwengler&avatarId=13802', '16x16': 'https://jira.catrob.at/secure/useravatar?size=xsmall&ownerId=thomasschwengler&avatarId=13802', '32x32': 'https://jira.catrob.at/secure/useravatar?size=medium&ownerId=thomasschwengler&avatarId=13802'}, 'displayName': 'Thomas Schwengler', 'active': True, 'timeZone': 'Europe/Vienna'}, 'created': '2020-04-30T14:27:25.992+0200', 'items': [{'field': 'status', 'fieldtype': 'jira', 'from': '10002', 'fromString': 'Issues Pool', 'to': '10006', 'toString': 'Backlog'}]}, {'id': '94923', 'author': {'self': 'https://jira.catrob.at/rest/api/2/user?username=WolfgangSlany', 'name': 'WolfgangSlany', 'key': 'wslany', 'avatarUrls': {'48x48': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=48', '24x24': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=24', '16x16': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=16', '32x32': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=32'}, 'displayName': 'Wolfgang Slany', 'active': True, 'timeZone': 'Europe/Vienna'}, 'created': '2020-05-10T16:41:21.102+0200', 'items': [{'field': 'Link', 'fieldtype': 'jira', 'from': None, 'fromString': None, 'to': 'PAINTROID-160', 'toString': 'This issue relates to PAINTROID-160'}]}, {'id': '94925', 'author': {'self': 'https://jira.catrob.at/rest/api/2/user?username=WolfgangSlany', 'name': 'WolfgangSlany', 'key': 'wslany', 'avatarUrls': {'48x48': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=48', '24x24': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=24', '16x16': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=16', '32x32': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=32'}, 'displayName': 'Wolfgang Slany', 'active': True, 'timeZone': 'Europe/Vienna'}, 'created': '2020-05-10T16:41:21.180+0200', 'items': [{'field': 'Link', 'fieldtype': 'jira', 'from': None, 'fromString': None, 'to': 'PAINTROID-161', 'toString': 'This issue relates to PAINTROID-161'}]}, {'id': '94929', 'author': {'self': 'https://jira.catrob.at/rest/api/2/user?username=WolfgangSlany', 'name': 'WolfgangSlany', 'key': 'wslany', 'avatarUrls': {'48x48': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=48', '24x24': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=24', '16x16': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=16', '32x32': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=32'}, 'displayName': 'Wolfgang Slany', 'active': True, 'timeZone': 'Europe/Vienna'}, 'created': '2020-05-10T17:03:03.429+0200', 'items': [{'field': 'description', 'fieldtype': 'jira', 'from': None, 'fromString': 'Depends on PAINTROID-160 / PAINTROID-161\r\n\r\nSave image at regular intervals, restore on process exit', 'to': None, 'toString': 'Save image in internal format (including layers, undo information) at regular intervals, whenever the phone is idle in between user actions. \r\n\r\nWhen the user saves the image and then exits the app in the normal way (i.e., without any additional edits), Paintroid can delete this temporary image data.\r\n\r\nBackground: \r\n* This is a two-star feedback of a user on Google Play: ""Айтуар Мұхарам Mar 15, 2020 at 12:50 PM Auto-translated from Russian - The application is good. BUT WHEN I DRAWED THE WHOLE 2 HOURS AT THE LAST MOMENT, THE APPLICATION JUST TURNED OFF AND THE FIGURE HAS NOT BEEN SAVED. And I tried so hard. It was a shame. He just laid. And I deleted it ."" \r\n* There were other similar reviews also, e.g., ""Spyro The Dragon Mar 8, 2020 at 12:50 AM Auto-translated from Spanish - It is a very good app in general, even without pocket code, but, constantly crashing me for no reason, it is very annoying since sometimes I lose progress in what I was doing or even lose what I was doing completely"". \r\n* And here\'s another one: ""Jacob Howie Jan 25, 2020 at 6:19 PM ... if you go off the app (not close it, just visit Google for instance) it will delete your current project."" \r\n\r\nThis is also a simple solution for similar such cases, e.g., for Huawei phones with an aggressive battery saving mode as its default.\r\n\r\nIf we keep two such temporary copies, and only delete the previous one once the current one has been safely saved on persistent memory, there\'s no danger that data is lost while overwriting of the saved copy. If the saved copy is corrupted after restart, just use the earlier one. Only a single image data needs to be remembered in this way most of the time (besides when a new one is stored, for a short time, i.e., until the new one is safely stored). Once the app is restarted without being called with an image already selected, Paintroid could first check whether such temporary image data is present and is recent (within the last 60 minutes, e.g., maybe after a phone call), and if so, restore it, so that the user can continue from that place. It is also possible to ask the user in a small dialog whether he/she wants to resume, e.g., if the time is more than a minute ago. For below one minute, it should resume without asking --- there\'s always the option to delete the canvas anyway. It is OK if only the very last actions are lost, which might be unavoidable, but at least most of the work will have been saved and remembered. '}]}]}"
"operations,versionedRepresentations,editmeta,changelog,renderedFields",24384,https://jira.catrob.at/rest/api/2/issue/24384,PAINTROID-162,"{'issuetype': {'self': 'https://jira.catrob.at/rest/api/2/issuetype/4', 'id': '4', 'description': 'Created by Jira Software - do not edit or delete. Issue type for a user story.', 'iconUrl': 'https://jira.catrob.at/secure/viewavatar?size=xsmall&avatarId=11115&avatarType=issuetype', 'name': 'Story', 'subtask': False, 'avatarId': 11115}, 'timespent': None, 'project': {'self': 'https://jira.catrob.at/rest/api/2/project/12001', 'id': '12001', 'key': 'PAINTROID', 'name': 'Paintroid', 'avatarUrls': {'48x48': 'https://jira.catrob.at/secure/projectavatar?pid=12001&avatarId=14206', '24x24': 'https://jira.catrob.at/secure/projectavatar?size=small&pid=12001&avatarId=14206', '16x16': 'https://jira.catrob.at/secure/projectavatar?size=xsmall&pid=12001&avatarId=14206', '32x32': 'https://jira.catrob.at/secure/projectavatar?size=medium&pid=12001&avatarId=14206'}, 'projectCategory': {'self': 'https://jira.catrob.at/rest/api/2/projectCategory/10001', 'id': '10001', 'description': 'Every project developed by the Catrobat Core Team', 'name': 'Catrobat'}}, 'fixVersions': [], 'aggregatetimespent': None, 'resolution': None, 'customfield_10500': None, 'customfield_10900': '0|101lk8:', 'resolutiondate': None, 'workratio': -1, 'lastViewed': None, 'watches': {'self': 'https://jira.catrob.at/rest/api/2/issue/PAINTROID-162/watchers', 'watchCount': 1, 'isWatching': False}, 'created': '2020-04-30T14:20:41.000+0200', 'customfield_14102': None, 'customfield_14300': None, 'customfield_10100': None, 'customfield_14104': None, 'labels': [], 'customfield_14105': None, 'customfield_12714': None, 'customfield_12716': None, 'timeestimate': None, 'aggregatetimeoriginalestimate': None, 'customfield_12715': None, 'customfield_12717': None, 'issuelinks': [], 'assignee': None, 'updated': '2020-05-10T16:10:53.000+0200', 'status': {'self': 'https://jira.catrob.at/rest/api/2/status/10006', 'description': 'The issue is open and ready for the assignee to start work on it.', 'iconUrl': 'https://jira.catrob.at/images/icons/statuses/open.png', 'name': 'Backlog', 'id': '10006', 'statusCategory': {'self': 'https://jira.catrob.at/rest/api/2/statuscategory/2', 'id': 2, 'key': 'new', 'colorName': 'blue-gray', 'name': 'To Do'}}, 'components': [], 'timeoriginalestimate': None, 'description': 'Current stamp only allows to add. Cut & paste would allow to also grab and move parts of an image.\r\n\r\nStamp tool in fact now becomes a copy/cut/paste tool.', 'customfield_10008': 5.0, 'aggregatetimeestimate': None, 'summary': 'Cut & paste tool', 'creator': {'self': 'https://jira.catrob.at/rest/api/2/user?username=ThomasSchwengler', 'name': 'ThomasSchwengler', 'key': 'thomasschwengler', 'avatarUrls': {'48x48': 'https://jira.catrob.at/secure/useravatar?ownerId=thomasschwengler&avatarId=13802', '24x24': 'https://jira.catrob.at/secure/useravatar?size=small&ownerId=thomasschwengler&avatarId=13802', '16x16': 'https://jira.catrob.at/secure/useravatar?size=xsmall&ownerId=thomasschwengler&avatarId=13802', '32x32': 'https://jira.catrob.at/secure/useravatar?size=medium&ownerId=thomasschwengler&avatarId=13802'}, 'displayName': 'Thomas Schwengler', 'active': True, 'timeZone': 'Europe/Vienna'}, 'subtasks': [], 'customfield_14003': None, 'customfield_14201': None, 'reporter': {'self': 'https://jira.catrob.at/rest/api/2/user?username=ThomasSchwengler', 'name': 'ThomasSchwengler', 'key': 'thomasschwengler', 'avatarUrls': {'48x48': 'https://jira.catrob.at/secure/useravatar?ownerId=thomasschwengler&avatarId=13802', '24x24': 'https://jira.catrob.at/secure/useravatar?size=small&ownerId=thomasschwengler&avatarId=13802', '16x16': 'https://jira.catrob.at/secure/useravatar?size=xsmall&ownerId=thomasschwengler&avatarId=13802', '32x32': 'https://jira.catrob.at/secure/useravatar?size=medium&ownerId=thomasschwengler&avatarId=13802'}, 'displayName': 'Thomas Schwengler', 'active': True, 'timeZone': 'Europe/Vienna'}, 'customfield_14002': None, 'customfield_10000': None, 'customfield_14200': '{}', 'aggregateprogress': {'progress': 0, 'total': 0}, 'customfield_10001': None, 'customfield_10002': '9223372036854775807', 'progress': {'progress': 0, 'total': 0}, 'votes': {'self': 'https://jira.catrob.at/rest/api/2/issue/PAINTROID-162/votes', 'votes': 0, 'hasVoted': False}}","{'startAt': 0, 'maxResults': 2, 'total': 2, 'histories': [{'id': '94486', 'author': {'self': 'https://jira.catrob.at/rest/api/2/user?username=ThomasSchwengler', 'name': 'ThomasSchwengler', 'key': 'thomasschwengler', 'avatarUrls': {'48x48': 'https://jira.catrob.at/secure/useravatar?ownerId=thomasschwengler&avatarId=13802', '24x24': 'https://jira.catrob.at/secure/useravatar?size=small&ownerId=thomasschwengler&avatarId=13802', '16x16': 'https://jira.catrob.at/secure/useravatar?size=xsmall&ownerId=thomasschwengler&avatarId=13802', '32x32': 'https://jira.catrob.at/secure/useravatar?size=medium&ownerId=thomasschwengler&avatarId=13802'}, 'displayName': 'Thomas Schwengler', 'active': True, 'timeZone': 'Europe/Vienna'}, 'created': '2020-04-30T14:20:48.861+0200', 'items': [{'field': 'status', 'fieldtype': 'jira', 'from': '10002', 'fromString': 'Issues Pool', 'to': '10006', 'toString': 'Backlog'}]}, {'id': '94911', 'author': {'self': 'https://jira.catrob.at/rest/api/2/user?username=WolfgangSlany', 'name': 'WolfgangSlany', 'key': 'wslany', 'avatarUrls': {'48x48': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=48', '24x24': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=24', '16x16': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=16', '32x32': 'https://www.gravatar.com/avatar/80a867f15bfc439942744246b2973d1e?d=mm&s=32'}, 'displayName': 'Wolfgang Slany', 'active': True, 'timeZone': 'Europe/Vienna'}, 'created': '2020-05-10T16:10:53.748+0200', 'items': [{'field': 'description', 'fieldtype': 'jira', 'from': None, 'fromString': 'Current stamp only allows to add. Cut & paste would allow to also grab and move parts of an image.', 'to': None, 'toString': 'Current stamp only allows to add. Cut & paste would allow to also grab and move parts of an image.\r\n\r\nStamp tool in fact now becomes a copy/cut/paste tool.'}]}]}"
